Group 44
Average similarity: 56.24

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	Cum.%
26.7885915492958	    3.01	 13.10	#######	   19.93	19.93
15.4576923076923	    3.17	 12.53	#######	   19.06	38.98
19.7226829268293	    2.58	 11.03	#######	   16.79	55.77
16.3974358974359	    2.45	 10.67	#######	   16.24	72.01
15.7421917808219	    1.63	  6.48	#######	    9.86	81.87
21.5752941176471	    1.44	  6.08	#######	    9.25	91.12

Group 17
Average similarity: 52.81

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	Cum.%
15.4576923076923	    3.08	 10.91	#######	   20.67	20.67
19.7226829268293	    2.57	  8.92	#######	   16.90	37.56
16.3974358974359	    2.31	  8.28	#######	   15.69	53.25
8.06111111111111	    2.20	  7.53	#######	   14.27	67.52
19.6651428571429	    1.62	  4.43	#######	    8.40	75.92
21.5752941176471	    1.35	  4.38	#######	    8.29	84.21
20.5108620689655	    1.44	  4.22	#######	    8.00	92.21

Group 36
Average similarity: 26.14

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	Cum.%
15.4576923076923	    2.33	  3.66	#######	   14.01	14.01
19.7226829268293	    1.70	  2.94	#######	   11.24	25.25
26.7885915492958	    1.88	  2.67	#######	   10.20	35.45
16.3974358974359	    1.64	  2.51	#######	    9.61	45.06
20.5108620689655	    1.08	  2.33	#######	    8.93	53.99
21.5752941176471	    0.95	  1.71	#######	    6.52	60.52
19.6197619047619	    0.75	  1.57	#######	    6.00	66.52
19.6651428571429	    0.86	  1.46	#######	    5.59	72.11
19.2089189189189	    0.99	  1.37	#######	    5.26	77.36
20.8027027027027	    0.73	  1.17	#######	    4.48	81.84
17.4094262295082	    0.75	  0.95	#######	    3.64	85.48
16.2865	    0.65	  0.67	#######	    2.56	88.05
19.0516666666667	    0.54	  0.64	#######	    2.45	90.50

Group 19
Average similarity: 44.28

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	Cum.%
26.7885915492958	    3.27	  6.52	#######	   14.72	14.72
15.4576923076923	    1.92	  3.66	#######	    8.27	22.99
19.7226829268293	    1.72	  3.53	#######	    7.98	30.97
21.5752941176471	    1.01	  2.25	#######	    5.07	36.05
20.5108620689655	    1.13	  2.21	#######	    5.00	41.05
20.8027027027027	    1.15	  2.21	#######	    4.99	46.04
19.2089189189189	    0.98	  2.04	#######	    4.60	50.64
30.8036538461538	    1.25	  2.03	#######	    4.59	55.23
19.6651428571429	    0.89	  1.87	#######	    4.23	59.46
22.7275	    0.82	  1.78	#######	    4.02	63.48
17.4094262295082	    0.86	  1.68	#######	    3.78	67.26
27.6873684210526	    0.65	  1.47	#######	    3.33	70.59
12.3973333333333	    0.62	  1.46	#######	    3.30	73.89
20.361875	    0.72	  1.33	#######	    3.00	76.89
13.7290677966102	    0.66	  1.28	#######	    2.89	79.78
22.768947368421	    0.65	  1.25	#######	    2.83	82.60
18.2241176470588	    0.65	  1.10	#######	    2.49	85.09
16.2865	    0.66	  1.10	#######	    2.48	87.58
19.9726923076923	    0.50	  0.99	#######	    2.24	89.82
19.8613793103448	    0.49	  0.95	#######	    2.15	91.97

Group 38
Average similarity: 67.64

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	Cum.%
15.4576923076923	    3.00	  7.06	#######	   10.43	10.43
19.7226829268293	    2.46	  5.57	#######	    8.23	18.67
16.3974358974359	    2.26	  4.84	#######	    7.15	25.82
20.5108620689655	    1.45	  3.30	#######	    4.88	30.70
21.1221428571429	    1.24	  2.91	#######	    4.31	35.01
20.8027027027027	    1.31	  2.83	#######	    4.18	39.19
21.5752941176471	    1.28	  2.61	#######	    3.85	43.04
19.2089189189189	    1.10	  2.55	#######	    3.77	46.81
19.6651428571429	    1.11	  2.50	#######	    3.70	50.50
26.7885915492958	    1.57	  2.46	#######	    3.64	54.14
17.4094262295082	    1.03	  2.39	#######	    3.53	57.67
30.8036538461538	    1.03	  2.36	#######	    3.48	61.16
14.6988	    1.05	  2.29	#######	    3.38	64.54
16.2865	    0.85	  1.98	#######	    2.93	67.46
9.693125	    0.94	  1.87	#######	    2.76	70.23
9.75530612244898	    0.81	  1.87	#######	    2.76	72.98
19.0516666666667	    0.86	  1.84	#######	    2.72	75.70
22.5507692307692	    0.89	  1.81	#######	    2.68	78.38
17.9564705882353	    0.89	  1.75	#######	    2.59	80.97
15.2082352941176	    0.85	  1.74	#######	    2.57	83.53
15.7421917808219	    0.72	  1.68	#######	    2.49	86.02
13.7290677966102	    0.73	  1.61	#######	    2.38	88.39
15.375625	    0.63	  1.50	#######	    2.22	90.61

Group 4
Average similarity: 57.31

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	Cum.%
26.7885915492958	    3.72	 16.50	#######	   28.80	28.80
19.7226829268293	    3.21	 13.98	#######	   24.40	53.20
8.90476190476191	    1.78	  7.49	#######	   13.07	66.27
19.5253846153846	    1.74	  7.13	#######	   12.44	78.71
21.3482051282051	    1.32	  5.05	#######	    8.82	87.53
21.405	    1.20	  4.50	#######	    7.85	95.37

Group 2
Average similarity: 22.75

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	 Cum.%
19.7226829268293	    3.36	 10.03	#######	   44.11	 44.11
21.405	    1.77	  4.92	#######	   21.62	 65.73
21.3482051282051	    1.68	  4.58	#######	   20.12	 85.85
22.768947368421	    1.46	  3.22	#######	   14.15	100.00

Group 21
Average similarity: 52.14

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	Cum.%
15.4576923076923	    2.72	  6.51	#######	   12.49	12.49
17.4094262295082	    2.54	  5.86	#######	   11.25	23.74
26.7885915492958	    2.17	  5.30	#######	   10.16	33.90
19.7226829268293	    1.85	  4.22	#######	    8.09	41.99
16.3974358974359	    1.63	  3.49	#######	    6.70	48.69
15.7421917808219	    1.94	  3.14	#######	    6.02	54.71
9.75530612244898	    1.03	  2.48	#######	    4.76	59.47
21.5752941176471	    0.85	  1.97	#######	    3.79	63.26
19.2089189189189	    0.71	  1.76	#######	    3.37	66.62
13.7290677966102	    0.85	  1.73	#######	    3.31	69.93
17.6253333333333	    0.88	  1.72	#######	    3.30	73.23
20.8413333333333	    0.68	  1.72	#######	    3.29	76.53
20.2579411764706	    1.48	  1.69	#######	    3.23	79.76
20.5108620689655	    0.98	  1.68	#######	    3.23	82.99
14.6988	    0.85	  1.65	#######	    3.16	86.15
17.9564705882353	    0.73	  1.42	#######	    2.73	88.88
19.6651428571429	    0.79	  1.40	#######	    2.68	91.56

Group 28
Average similarity: 53.09

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	Cum.%
19.7226829268293	    3.85	 12.40	#######	   23.36	23.36
19.5253846153846	    2.01	  6.38	#######	   12.02	35.39
21.3482051282051	    1.71	  5.51	#######	   10.38	45.77
21.405	    1.74	  5.47	#######	   10.31	56.08
22.768947368421	    1.23	  3.85	#######	    7.24	63.33
38.5183870967742	    1.48	  3.62	#######	    6.81	70.14
19.6197619047619	    0.97	  2.22	#######	    4.18	74.32
21.1221428571429	    0.87	  2.19	#######	    4.13	78.44
30.8036538461538	    0.66	  1.99	#######	    3.75	82.19
21.5752941176471	    0.84	  1.75	#######	    3.30	85.49
9.75530612244898	    0.73	  1.54	#######	    2.90	88.39
26.7885915492958	    1.41	  1.54	#######	    2.90	91.29

Group 5
Average similarity: 68.76

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	Cum.%
19.7226829268293	    3.43	 11.76	#######	   17.11	17.11
26.7885915492958	    3.25	 10.65	#######	   15.49	32.59
19.5253846153846	    1.99	  6.51	#######	    9.46	42.06
21.3482051282051	    1.66	  5.30	#######	    7.71	49.77
21.405	    1.62	  5.25	#######	    7.64	57.41
30.8036538461538	    1.59	  4.86	#######	    7.06	64.47
19.6197619047619	    1.01	  3.57	#######	    5.19	69.66
22.768947368421	    0.98	  3.03	#######	    4.40	74.06
13.7290677966102	    0.79	  2.73	#######	    3.98	78.04
21.4994285714286	    0.75	  2.40	#######	    3.50	81.53
37.0081818181818	    1.12	  2.39	#######	    3.47	85.00
21.1221428571429	    0.69	  2.38	#######	    3.46	88.46
10.471875	    0.64	  2.24	#######	    3.25	91.72

Group 40
Average similarity: 45.21

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	Cum.%
19.7226829268293	    3.48	 10.55	#######	   23.34	23.34
20.361875	    2.81	  8.98	#######	   19.87	43.22
19.5253846153846	    1.57	  4.40	#######	    9.73	52.95
21.405	    1.33	  3.81	#######	    8.43	61.37
21.3482051282051	    1.20	  3.48	#######	    7.69	69.07
30.8036538461538	    1.17	  3.16	#######	    6.98	76.05
22.768947368421	    0.74	  2.54	#######	    5.63	81.68
18.7188461538462	    0.41	  1.37	#######	    3.04	84.72
19.6197619047619	    0.46	  1.25	#######	    2.76	87.47
21.1221428571429	    0.58	  1.22	#######	    2.69	90.16

Group 15
Average similarity: 46.37

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	Cum.%
19.7226829268293	    3.71	 14.67	#######	   31.64	31.64
26.7885915492958	    2.44	  9.95	#######	   21.46	53.10
19.5253846153846	    1.97	  8.15	#######	   17.58	70.68
21.3482051282051	    1.58	  5.52	#######	   11.90	82.58
21.405	    1.48	  5.18	#######	   11.17	93.75

Group 33
Average similarity: 66.50

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	Cum.%
15.4576923076923	    2.71	  5.71	#######	    8.59	 8.59
26.7885915492958	    2.59	  5.25	#######	    7.90	16.49
19.7226829268293	    2.36	  5.25	#######	    7.89	24.38
20.8027027027027	    1.61	  3.39	#######	    5.10	29.48
21.5752941176471	    1.56	  3.11	#######	    4.68	34.16
19.6651428571429	    1.27	  2.86	#######	    4.30	38.46
19.2089189189189	    1.29	  2.82	#######	    4.24	42.70
20.5108620689655	    1.50	  2.80	#######	    4.21	46.91
17.4094262295082	    1.32	  2.69	#######	    4.05	50.96
14.6988	    1.15	  2.60	#######	    3.91	54.86
16.2865	    1.04	  2.15	#######	    3.23	58.10
22.7275	    1.00	  2.12	#######	    3.18	61.28
30.8036538461538	    1.39	  1.88	#######	    2.82	64.10
27.6873684210526	    0.85	  1.80	#######	    2.71	66.81
23.036	    0.82	  1.77	#######	    2.67	69.48
19.9726923076923	    0.84	  1.73	#######	    2.61	72.09
22.768947368421	    0.76	  1.61	#######	    2.41	74.50
18.7188461538462	    0.84	  1.53	#######	    2.30	76.80
15.7421917808219	    0.65	  1.44	#######	    2.17	78.97
18.2241176470588	    0.79	  1.38	#######	    2.07	81.04
20.361875	    0.66	  1.36	#######	    2.04	83.08
22.9871428571429	    0.59	  1.25	#######	    1.87	84.95
20.568	    0.68	  1.17	#######	    1.77	86.72
20.2579411764706	    0.53	  1.11	#######	    1.67	88.39
28.0072727272727	    0.55	  1.01	#######	    1.52	89.91
29.0286666666667	    0.47	  0.92	#######	    1.38	91.29

Group 37
Average similarity: 70.44

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	Cum.%
19.7226829268293	    4.05	 15.45	#######	   21.94	21.94
19.5253846153846	    2.10	  8.01	#######	   11.37	33.31
21.405	    1.76	  6.78	#######	    9.62	42.93
21.3482051282051	    1.70	  6.56	#######	    9.31	52.23
9.75530612244898	    1.17	  3.70	#######	    5.25	57.48
30.8036538461538	    1.37	  3.57	#######	    5.06	62.55
22.768947368421	    0.98	  3.48	#######	    4.93	67.48
19.6197619047619	    0.90	  2.82	#######	    4.00	71.48
26.7885915492958	    1.28	  2.36	#######	    3.35	74.82
33.6365517241379	    0.80	  2.06	#######	    2.92	77.74
21.5752941176471	    0.52	  1.99	#######	    2.83	80.57
21.1221428571429	    0.69	  1.90	#######	    2.70	83.28
15.4576923076923	    0.51	  1.84	#######	    2.61	85.89
21.2123809523809	    0.50	  1.82	#######	    2.58	88.47
18.7188461538462	    0.44	  1.56	#######	    2.22	90.69

Group 14
Average similarity: 35.16

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	 Cum.%
15.4576923076923	    2.68	 11.18	#######	   31.80	 31.80
19.7226829268293	    2.52	 10.49	#######	   29.85	 61.65
16.3974358974359	    2.17	  7.91	#######	   22.50	 84.14
20.5108620689655	    1.45	  5.57	#######	   15.86	100.00

Group 47
Average similarity: 50.90

Species	Av.Abund	Av.Sim	 Sim/SD	Contrib%	Cum.%
26.7885915492958	    3.08	  9.53	#######	   18.72	18.72
19.7226829268293	    2.33	  6.90	#######	   13.55	32.28
13.797380952381	    2.62	  6.34	#######	   12.45	44.73
17.4094262295082	    2.08	  5.14	#######	   10.10	54.83
15.7421917808219	    2.27	  4.91	#######	    9.65	64.48
13.7290677966102	    1.45	  4.63	#######	    9.10	73.58
30.8036538461538	    1.52	  4.33	#######	    8.51	82.09
20.2579411764706	    1.34	  4.13	#######	    8.11	90.20

Groups 44  &  16
Average dissimilarity = 70.22

	Group 44	Group 16	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
8.90476190476191	    2.50	    0.00	   3.10	   8.23	    4.41	 4.41
19.5253846153846	    2.05	    0.00	   2.55	  10.49	    3.63	 8.04
26.7885915492958	    2.65	    1.51	   1.98	   1.11	    2.82	10.86
15.4576923076923	    0.80	    2.28	   1.87	   2.70	    2.66	13.52
15.6227272727273	    0.00	    1.52	   1.86	   4.98	    2.64	16.16
21.5752941176471	    0.00	    1.44	   1.81	   3.43	    2.58	18.74
30.8036538461538	    1.91	    0.61	   1.66	   1.64	    2.37	21.11
19.6651428571429	    0.00	    1.17	   1.48	   2.08	    2.11	23.22
21.405	    1.17	    0.00	   1.45	   4.87	    2.06	25.28
16.3974358974359	    0.00	    1.08	   1.44	   0.87	    2.04	27.32
17.6253333333333	    0.00	    1.14	   1.42	   3.97	    2.03	29.35
21.3482051282051	    1.14	    0.00	   1.42	  11.69	    2.02	31.37
15.538	    0.56	    1.66	   1.40	   1.35	    1.99	33.36
8.47375	    1.09	    1.17	   1.35	   5.03	    1.93	35.29
13.7290677966102	    1.39	    0.33	   1.33	   1.58	    1.90	37.19
33.6365517241379	    1.02	    0.00	   1.28	   0.86	    1.82	39.00
21.1221428571429	    1.47	    0.51	   1.23	   1.28	    1.75	40.75
37.5636363636364	    0.99	    1.50	   1.22	   1.65	    1.74	42.49
19.2089189189189	    0.00	    0.93	   1.16	   3.65	    1.66	44.15
20.5108620689655	    0.51	    1.39	   1.11	   1.37	    1.58	45.72
38.5183870967742	    0.87	    0.00	   1.08	   0.86	    1.54	47.26
20.8027027027027	    0.00	    0.86	   1.07	   9.91	    1.53	48.78
8.54566666666667	    0.00	    0.77	   1.02	   0.87	    1.45	50.24
9.693125	    0.77	    0.18	   0.95	   1.04	    1.36	51.59
19.6197619047619	    0.74	    0.00	   0.91	   0.86	    1.30	52.89
36.9133333333333	    0.74	    0.00	   0.91	   0.86	    1.29	54.18
21.4994285714286	    0.00	    0.67	   0.89	   0.87	    1.26	55.45
18.295	    0.00	    0.75	   0.86	   0.87	    1.23	56.68
16.2865	    0.00	    0.69	   0.86	   7.27	    1.22	57.89
37.0736363636364	    0.69	    0.00	   0.85	   0.86	    1.22	59.11
20.8413333333333	    0.00	    0.64	   0.85	   0.87	    1.21	60.32
17.8185714285714	    0.00	    0.63	   0.84	   0.87	    1.20	61.52
20.568	    0.00	    0.63	   0.81	   1.54	    1.15	62.66
9.7	    0.63	    0.00	   0.78	   0.86	    1.12	63.78
17.325	    0.98	    0.38	   0.78	   1.24	    1.11	64.89
11.8472727272727	    0.00	    0.61	   0.77	   2.49	    1.10	65.99
23.216	    0.00	    0.58	   0.77	   0.87	    1.09	67.08
31.61	    0.61	    0.00	   0.77	   0.86	    1.09	68.17
9.75530612244898	    1.23	    0.95	   0.65	   1.53	    0.93	69.10
19.7226829268293	    2.46	    2.16	   0.65	   1.75	    0.92	70.03
22.5507692307692	    0.00	    0.48	   0.64	   0.87	    0.91	70.94
17.9564705882353	    0.00	    0.48	   0.64	   0.87	    0.91	71.85
20.361875	    0.51	    0.41	   0.63	   1.01	    0.90	72.75
18.2241176470588	    0.51	    0.00	   0.63	   0.86	    0.89	73.64
19.0516666666667	    0.00	    0.47	   0.62	   0.87	    0.89	74.53
11.0493181818182	    0.49	    0.12	   0.61	   1.04	    0.86	75.39
13.12375	    0.48	    0.00	   0.59	   0.86	    0.84	76.23
19.8613793103448	    0.47	    0.25	   0.58	   1.14	    0.82	77.05
20.4546666666667	    0.46	    0.00	   0.57	   0.86	    0.82	77.87
27.6873684210526	    0.00	    0.48	   0.55	   0.87	    0.78	78.65
37.0488	    0.00	    0.48	   0.55	   0.87	    0.78	79.43
8.23	    0.42	    0.00	   0.52	   0.86	    0.75	80.18
14.0566666666667	    0.42	    0.16	   0.52	   1.11	    0.74	80.92
8.30714285714286	    0.00	    0.34	   0.46	   0.87	    0.65	81.57
13.261724137931	    0.36	    0.18	   0.45	   1.14	    0.64	82.21
28.0072727272727	    0.00	    0.36	   0.41	   0.87	    0.58	82.79
26.15	    0.00	    0.35	   0.41	   0.87	    0.58	83.37
22.768947368421	    0.00	    0.35	   0.40	   0.87	    0.57	83.94
8.51615384615385	    0.00	    0.28	   0.38	   0.87	    0.54	84.48
22.7275	    0.00	    0.33	   0.38	   0.87	    0.53	85.01
24.26	    0.00	    0.31	   0.36	   0.87	    0.51	85.52
24.6694736842105	    0.00	    0.30	   0.35	   0.87	    0.50	86.02
23.0741666666667	    0.00	    0.30	   0.34	   0.87	    0.49	86.51
15.7421917808219	    0.72	    0.68	   0.32	   4.12	    0.45	86.96
17.4094262295082	    0.94	    1.02	   0.31	   1.14	    0.44	87.41
29.0286666666667	    0.00	    0.27	   0.31	   0.87	    0.44	87.85
24.5908333333333	    0.00	    0.27	   0.31	   0.87	    0.44	88.29
10.255	    0.24	    0.00	   0.30	   0.86	    0.43	88.71
13.797380952381	    0.00	    0.24	   0.27	   0.87	    0.39	89.10
19.9726923076923	    0.00	    0.23	   0.26	   0.87	    0.38	89.47
11.2366666666667	    0.21	    0.00	   0.26	   0.86	    0.37	89.85
12.3973333333333	    0.00	    0.22	   0.26	   0.87	    0.37	90.21

Groups 44  &  29
Average dissimilarity = 57.72

	Group 44	Group 29	       	       	        	     
Species	Av.Abund	Av.Abund	Av.Diss	Diss/SD	Contrib%	Cum.%
8.90476190476191	    2.50	    0.00	   3.51	  11.36	    6.08	 6.08
22.768947368421	    0.00	    1.33	   1.87	  43.97	    3.24	 9.31
19.7226829268293	    2.46	    3.67	   1.70	  15.82	    2.94	12.26
8.47375	    1.09	    0.23	   1.54	   1.05	    2.67	14.92
13.7290677966102	    1.39	    0.32	   1.49	   2.18	    2.58	17.50
21.1221428571429	    1.47	    0.42	   1.46	   1.71	    2.54	20.04
33.6365517241379	    1.02	    0.74	   1.44	   1.11	    2.49	22.54
37.5636363636364	    0.99	    0.79	   1.39	   1.04	    2.40	24.94
14.6988	    0.93	    0.00	   1.31	   6.19	    2.27	27.21
9.75530612244898	    1.23	    0.33	   1.27	   2.05	    2.21	29.41
38.5183870967742	    0.87	    0.74	   1.22	   1.00	    2.11	31.52
9.693125	    0.77	    0.00	   1.08	   0.87	    1.86	33.38
26.7885915492958	    2.65	    2.25	   1.04	   1.65	    1.81	35.19
19.6197619047619	    0.74	    0.89	   1.04	   4.12	    1.80	36.99
36.9133333333333	    0.74	    0.00	   1.03	   0.87	    1.78	38.77
15.6227272727273	    0.00	    0.73	   1.02	   0.87	    1.76	40.53
17.325	    0.98	    0.26	   1.02	   2.14	    1.76	42.30
17.4094262295082	    0.94	    0.23	   0.99	   1.89	    1.72	44.02
37.0736363636364	    0.69	    0.38	   0.96	   1.20	    1.67	45.69
30.8036538461538	    1.91	    1.22	   0.95	   4.05	    1.65	47.34
9.7	    0.63	    0.00	   0.89	   0.87	    1.54	48.88
31.61	    0.61	    0.00	   0.87	   0.87	    1.50	50.38
24.6694736842105	    0.00	    0.61	   0.86	  10.81	    1.49	51.87
34.2623076923077	    0.00	    0.58	   0.82	   4.11	    1.42	53.29
15.538	    0.56	    0.37	   0.79	   1.15	    1.37	54.66
18.295	    0.00	    0.57	   0.78	   0.87	    1.36	56.02
19.9726923076923	    0.00	    0.52	   0.73	   4.72	    1.27	57.30
37.0488	    0.00	    0.51	   0.72	   0.87	    1.25	58.54
20.5108620689655	    0.51	    0.07	   0.72	   0.99	    1.25	59.79
20.361875	    0.51	    0.36	   0.72	   2.88	    1.24	61.03
18.2241176470588	    0.51	    0.24	   0.71	   1.21	    1.23	62.26
22.9871428571429	    0.00	    0.50	   0.71	  14.09	    1.22	63.48
15.7421917808219	    0.72	    0.23	   0.69	   8.62	    1.20	64.68
11.0493181818182	    0.49	    0.00	   0.69	   0.87	    1.19	65.87
15.4576923076923	    0.80	    0.32	   0.68	   2.54	    1.18	67.04
13.12375	    0.48	    0.00	   0.67	   0.87	    1.15	68.20
21.4994285714286	    0.00	    0.47	   0.67	  74.90	    1.15	69.35
21.405	    1.17	    1.64	   0.67	   1.97	    1.15	70.50
21.2123809523809	    0.00	    0.47	   0.67	   4.43	    1.15	71.66
19.8613793103448	    0.47	    0.42	   0.65	   0.95	    1.13	72.79
20.4546666666667	    0.46	    0.36	   0.65	   3.02	    1.13	73.92
21.3482051282051	    1.14	    1.57	   0.60	   3.67	    1.04	74.95
8.23	    0.42	    0.00	   0.59	   0.87	    1.03	75.99
14.0566666666667	    0.42	    0.28	   0.59	   2.48	    1.03	77.01
27.6873684210526	    0.00	    0.41	   0.58	  49.12	    1.00	78.01
22.5507692307692	    0.00	    0.37	   0.52	   3.94	    0.91	78.92
13.261724137931	    0.36	    0.00	   0.50	   0.87	    0.87	79.80
23.0741666666667	    0.00	    0.31	   0.43	   6.83	    0.75	80.55
8.06111111111111	    0.00	    0.30	   0.42	   0.87	    0.73	81.28
19.2089189189189	    0.00	    0.30	   0.42	   4.66	    0.73	82.01
24.26	    0.00	    0.29	   0.41	   1.66	    0.72	82.73
